
A 40-year-old male patient presented to the emergency department with complaints of shortness of breath associated with bilateral pleuritic chest pain. He denied any history of trauma and had smoked 40 cigarettes daily for the past 22 years. On examination, the patient appeared breathless with a respiratory rate of 25 breaths/min and peripheral capillary oxygen saturation (SpO2) of 92% on room air. Neck examination showed no tracheal deviation and chest examination identified decreased bilateral chest expansion with no intercostal retractions. On chest palpation, there was a slightly diminished tactile fremitus on both sides. Chest percussion revealed a hyper-resonant note heard over the right and left upper and mid zones. On auscultation, there were no audible breath sounds and whispered voice sounds were abolished over the right and left upper and mid zones. The gasometric evaluation revealed the presence of hypoxaemia and hypocapnia. A posteroanterior chest radiograph showed a large bilateral pneumothorax (figure 1). The thoracic CT scan revealed focal areas of emphysema and apical subpleural blebs, which were located predominantly in the peripheral regions of the apex (figure 2).
weak voice 	HP:0001621
Shortness of breath 	HP:0002094
Emphysema and apical subpleural blebs on thoracic CT scan	HP:0002097
Bilateral pneumothorax on chest radiograph	HP:0002107
Elevated respiratory rate	HP:0002789
Decreased bilateral chest expansion	HP:0006596
Hypocapnia	HP:0012417
Hypoxaemia	HP:0012418
pulmonary bleb	HP:0032447
Bilateral pleuritic chest pain	HP:0033771
Absence of breath sounds and whispered voice sounds on auscultation	HP:4000214

51	
A 31-year-old man presented with a history of cough with mucoid expectoration, breathlessness and wheezing since childhood. His symptoms were punctuated by recurrent episodes of exacerbations associated with an increase in cough, purulent expectoration, haemoptysis and breathlessness. The patient also reported nasal stuffiness, nasal obstruction and epistaxis since childhood. Auscultation of the chest revealed polyphonic wheeze associated with diffusely scattered coarse crackles. Spirometry showed an obstructive pattern without bronchodilator reversibility. Chest radiography revealed dextrocardia along with bronchiectasis. Contrast-enhanced and high-resolution CT of the thorax revealed bronchiectasis (with mucus impaction) and situs inversus. Sweat chloride was normal. A possibility of primary ciliary dysfunction/Kartagener syndrome was considered. Semen analysis revealed azoospermia. Biopsy of tracheal mucosa was performed using flexible bronchoscopy. Electron microscopic examination of the tracheal mucosa revealed ultrastructural defect in the respiratory cilia (absent dynein in the outer ring arm of the microtubule), thereby confirming the diagnosis of Kartagener syndrome. Evaluation was performed for ABPA, and the diagnosis was confirmed on the basis of elevated total and A. fumigatus-specific IgE, peripheral blood eosinophilia and immediate cutaneous hyper-reactivity against A. fumigatus antigen. CT of the paranasal sinuses was also conducted, which revealed only mucosal thickening with no clear suggestion of allergic fungal sinusitis
azoospermia	HP:0000027
epistaxis	HP:0000421
dextrocardia	HP:0001651
situs inversus	HP:0001696
nasal stuffiness, nasal obstruction	HP:0001742
peripheral blood eosinophilia	HP:0001880
breathlessness since childhood	HP:0002094
episodic haemoptysis 	HP:0002105
bronchiectasis	HP:0002110
elevated total ige	HP:0003212
ultrastructural  defect in the respiratory cilia (absent dynein in the outer ring arm of the microtubule)	HP:0012256
mucus impaction	HP:0025695
wheezing since childhood	HP:0030828
crackles	HP:0030830
cough with mucoid expectoration	HP:0031245
Spirometry showed an obstructive pattern without bronchodilator reversibility	HP:0033541
cough since childhood	HP:0034315
episodic purulent expectoration	HP:0034777
elevated total and A. fumigatus-specific IgE,	HP:0410232
cutaneous hyper-reactivity against A. fumigatus antigen	HP:0410334
mucosal thickening	HP:6000099

52	
A 54-year-old male, non-smoker, non-alcoholic, known diabetic and hypertensive, presented with fever, dry cough, and progressive breathlessness for one month. Initial evaluation in a different hospital confirmed hypoxia and PFT (pulmonary function tests) was suggestive of a restrictive pattern. A CT chest demonstrated characteristic crazy-paving pattern. Sputum for PAS was negative. He was labeled as having interstitial lung disease and was discharged on oxygen and steroids. His symptoms worsened gradually and he presented to our Institution on high flow oxygen and was found to be PaO2-42 on FIO2 of 1. There was no history suggestive of a connective tissue disorder. On examination, he had bilateral basal crepitations on the chest. Patient was admitted in ICU, blood gases showed type I respiratory failure with a paO2 of 53 mm of Hg on FIO2 of 0.6. Rest of the routine investigations were normal. The chest X-ray showed bilateral reticular shadows affecting the lower zones (left > right). Bronchoscopy with lavage was done; the patient did not consent to lung biopsy. BAL microbiology was negative. After counseling, a repeat bronchoscopy with TBLB was done, which showed pulmonary alveolar proteinosis on histopathology (PAS stain was strongly positive).
diabetic	HP:0000819
hypertensive	HP:0000822
fever	HP:0001945
pulmonary function test...restrictive pattern	HP:0002091
progressive breathlessness	HP:0002094
chest X-ray showed bilateral reticular shadows affecting the lower zones	HP:0002207
type I respiratory failure	HP:0002878
pulmonary alveolar proteinosis	HP:0006517
interstitial lung disease	HP:0006530
hypoxia	HP:0012418
CT chest...crazy-paving pattern	HP:0025391
bilateral basal crepitations	HP:0030830
dry cough	HP:0031246

53	
A 35-year-old woman presented to the medical emergency department with low-grade fever for 3 weeks, vomiting for 1 week and anuria for 3 days. She also reported dysuria and breathlessness for 1 week. There was no history of decreased urine output, dialysis, effort intolerance, chest pain or palpitation, dyspnoea and weight loss. Menstrual history was within normal limit but she reported gradually progressive loss of appetite. Family history included smoky urine in her younger brother in his childhood, who died in an accident. On general survey, the patient was conscious and alert. She was dyspnoeic and febrile. Severe pallor was present with mild pedal oedema. Blood pressure was 180/100 mm Hg and pulse rate of 116/min regular. No evidence of jaundice, clubbing cyanosis or lymphadenopathy was found. Physical examination revealed bibasilar end-inspiratory crepitations in lungs and suprapubic tenderness. There was no hepatosplenomegaly or ascites. Cardiac examination was normal. She was found to have severe bilateral hearing loss, which was gradually progressive for 5 years. The fundi were bilaterally pale. The patient was referred to the department of ophthalmology for a comprehensive eye examination. Her visual acuity was documented as 6/18 in both eyes with no obvious lenticular opacity. Slit-lamp examination showed bilateral anterior lentiglobus with posterior lenticonus. Distant direct ophthalmoscopy revealed oil droplet sign (a suggestive confirmation of the presence of lenticonus); and peripheral retina revealed multiple yellowish white lesion-like flecks in the mid-periphery, and few blot haemorrhages indicative of hypertensive changes. Haemogram showed haemoglobin (Hb) 5.7 g/dL, erythrocyte sedimentation rate 15 mm in first hour, white cell count 17 200/µL with 82% polymorphs, adequate platelets and mean corpuscular volume 83.3 fL. Peripheral smear showed normocytic normochromic anaemia with mild anisocytosis. Fasting sugar 78 mg/dL, blood urea 325 mg/dL, serum creatinine 11.2 mg/dL and uric acid 8.3 mg/dL. Liver function tests were within normal limit as were serum electrolytes, except serum calcium (conc.) 5.8 mg/dL (adjusted with serum albumin). Lipid profile and iron profile were also normal. HIV and viral markers for HbsAg and hepatitis C virus were non-reactive. ECG showed sinus tachycardia with features of left ventricular hypertrophy and chest X-ray posteroanterior view revealed cardiomegaly. Urinalysis showed full field of pus cells with 35–40 RBCs/hpf and 3(+) proteinuria. Urine samples for cultures were sent which reported pure growth of Escherichia coli. Spot urine for protein:creatinine ratio was 2.07 g/g Cr. She underwent pure tone audiometry which revealed features suggestive of severe bilateral sensorineural hearing loss (SHNL). Ultrasound of the abdomen showed bilateral contracted kidneys: right measured 6.7×2.3 cm and left 7.8×3 cm, with increased cortical echogenecity and loss of corticomedullary differentiation, suggestive of medical renal disease. Two-dimensional Echo reported dilated left ventricular cavity with mild mitral regurgitation and ejection fraction of 55%. Renal and skin biopsies were conducted and specimens were sent for light and electron microscopy (EM). Renal tissue on H&E stain was reported as focal segmental glomerulonephritis (FSGS). Ultrathin sections of EM study of renal tissue revealed disruption of glomerular basement membrane (GBM) with diffuse thickening of glomerular capillary wall. Dermal tissue depicted discontinuity of lamina densa with basket weaving pattern under EM.
